name,link
2019年内地电视剧《爱上你治愈我》第40集[国语字幕]迅雷下载_阳光电影,"ftp://ygdy8:ygdy8@yg76.dydytt.net:5651/[阳光电影-www.ygdy8.com]爱上你治愈我-01.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5651/[阳光电影-www.ygdy8.com]爱上你治愈我-02.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5651/[阳光电影-www.ygdy8.com]爱上你治愈我-03.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5651/[阳光电影-www.ygdy8.com]爱上你治愈我-04.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5651/[阳光电影-www.ygdy8.com]爱上你治愈我-05.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5651/[阳光电影-www.ygdy8.com]爱上你治愈我-06.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5651/[阳光电影-www.ygdy8.com]爱上你治愈我-07.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5651/[阳光电影-www.ygdy8.com]爱上你治愈我-08.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5656/[阳光电影-www.ygdy8.com]爱上你治愈我-09.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5656/[阳光电影-www.ygdy8.com]爱上你治愈我-10.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5656/[阳光电影-www.ygdy8.com]爱上你治愈我-11.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5656/[阳光电影-www.ygdy8.com]爱上你治愈我-12.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5656/[阳光电影-www.ygdy8.com]爱上你治愈我-13.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5656/[阳光电影-www.ygdy8.com]爱上你治愈我-14.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5656/[阳光电影-www.ygdy8.com]爱上你治愈我-15.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5662/[阳光电影-www.ygdy8.com]爱上你治愈我-16.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5662/[阳光电影-www.ygdy8.com]爱上你治愈我-17.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5662/[阳光电影-www.ygdy8.com]爱上你治愈我-18.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5662/[阳光电影-www.ygdy8.com]爱上你治愈我-19.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5662/[阳光电影-www.ygdy8.com]爱上你治愈我-20.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5662/[阳光电影-www.ygdy8.com]爱上你治愈我-21.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5662/[阳光电影-www.ygdy8.com]爱上你治愈我-22.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5670/[阳光电影-www.ygdy8.com]爱上你治愈我-23.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5670/[阳光电影-www.ygdy8.com]爱上你治愈我-24.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5670/[阳光电影-www.ygdy8.com]爱上你治愈我-25.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5670/[阳光电影-www.ygdy8.com]爱上你治愈我-26.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5670/[阳光电影-www.ygdy8.com]爱上你治愈我-27.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5670/[阳光电影-www.ygdy8.com]爱上你治愈我-28.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5670/[阳光电影-www.ygdy8.com]爱上你治愈我-29.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5677/[阳光电影-www.ygdy8.com]爱上你治愈我-30.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5677/[阳光电影-www.ygdy8.com]爱上你治愈我-31.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5677/[阳光电影-www.ygdy8.com]爱上你治愈我-32.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5677/[阳光电影-www.ygdy8.com]爱上你治愈我-33.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5677/[阳光电影-www.ygdy8.com]爱上你治愈我-34.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5677/[阳光电影-www.ygdy8.com]爱上你治愈我-35.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5677/[阳光电影-www.ygdy8.com]爱上你治愈我-36.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5684/[阳光电影-www.ygdy8.com]爱上你治愈我-37.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5684/[阳光电影-www.ygdy8.com]爱上你治愈我-38.mp4 ,ftp://ygdy8:ygdy8@yg76.dydytt.net:5684/[阳光电影-www.ygdy8.com]爱上你治愈我-39.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5684/[阳光电影-www.ygdy8.com]爱上你治愈我-40.mp4"
华人星光大道2-20121118迅雷下载_阳光电影,ftp://dygod2:dygod2@d016.dygod.org:3797/[电影天堂www.dy2018.com]华人星光大道2-20121118.rmvb
2019韩国MBC水木剧《春夜》全32集[韩语中字]迅雷下载_阳光电影,"ftp://ygdy8:ygdy8@yg76.dydytt.net:5685/[阳光电影-www.ygdy8.com]春夜-01+02.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5691/[阳光电影-www.ygdy8.com]春夜-03+04.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5691/[阳光电影-www.ygdy8.com]春夜-05+06.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5692/[阳光电影-www.ygdy8.com]春夜-07+08.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5697/[阳光电影-www.ygdy8.com]春夜-09+10.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5698/[阳光电影-www.ygdy8.com]春夜-11+12.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5705/[阳光电影-www.ygdy8.com]春夜-13+14.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5705/[阳光电影-www.ygdy8.com]春夜-15+16.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5709/[阳光电影-www.ygdy8.com]春夜-17+18.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5711/[阳光电影-www.ygdy8.com]春夜-19+20.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5716/[阳光电影-www.ygdy8.com]春夜-21+22.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5717/[阳光电影-www.ygdy8.com]春夜-23+24.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5724/[阳光电影-www.ygdy8.com]春夜-25+26.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5725/[阳光电影-www.ygdy8.com]春夜-27+28.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5732/[阳光电影-www.ygdy8.com]春夜-29+30.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5734/[阳光电影-www.ygdy8.com]春夜-31+32.mp4"
"2019韩国KBS2水木剧《丹,唯一的爱》全32集[韩语中字]迅雷下载_阳光电影","ftp://ygdy8:ygdy8@yg76.dydytt.net:5685/[阳光电影-www.ygdy8.com]丹,唯一的爱-01+02.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5685/[阳光电影-www.ygdy8.com]丹,唯一的爱-03+04.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5692/[阳光电影-www.ygdy8.com]丹,唯一的爱-05+06.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5692/[阳光电影-www.ygdy8.com]丹,唯一的爱-07+08.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5697/[阳光电影-www.ygdy8.com]丹,唯一的爱-09+10.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5698/[阳光电影-www.ygdy8.com]丹,唯一的爱-11+12.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5705/[阳光电影-www.ygdy8.com]丹,唯一的爱-13+14.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5705/[阳光电影-www.ygdy8.com]丹,唯一的爱-15+16.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5709/[阳光电影-www.ygdy8.com]丹,唯一的爱-17+18.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5711/[阳光电影-www.ygdy8.com]丹,唯一的爱-19+20.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5716/[阳光电影-www.ygdy8.com]丹,唯一的爱-21+22.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5717/[阳光电影-www.ygdy8.com]丹,唯一的爱-23+24.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5724/[阳光电影-www.ygdy8.com]丹,唯一的爱-25+26.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5725/[阳光电影-www.ygdy8.com]丹,唯一的爱-27+28.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5732/[阳光电影-www.ygdy8.com]丹,唯一的爱-29+30.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5734/[阳光电影-www.ygdy8.com]丹,唯一的爱-31+32.mp4"
2018韩国KBS2月火剧《最完美的离婚》全32集[韩语中字]迅雷下载_阳光电影,"ftp://ygdy8:ygdy8@yg76.dydytt.net:5451/[阳光电影-www.ygdy8.com]最完美的离婚-01+02.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5451/[阳光电影-www.ygdy8.com]最完美的离婚-03+04.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5456/[阳光电影-www.ygdy8.com]最完美的离婚-05+06.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5457/[阳光电影-www.ygdy8.com]最完美的离婚-07+08.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5463/[阳光电影-www.ygdy8.com]最完美的离婚-09+10.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5464/[阳光电影-www.ygdy8.com]最完美的离婚-11+12.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5472/[阳光电影-www.ygdy8.com]最完美的离婚-13+14.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5472/[阳光电影-www.ygdy8.com]最完美的离婚-15+16.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5479/[阳光电影-www.ygdy8.com]最完美的离婚-17+18.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5480/[阳光电影-www.ygdy8.com]最完美的离婚-19+20.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5486/[阳光电影-www.ygdy8.com]最完美的离婚-21+22.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5493/[阳光电影-www.ygdy8.com]最完美的离婚-23+24.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5494/[阳光电影-www.ygdy8.com]最完美的离婚-25+26.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5500/[阳光电影-www.ygdy8.com]最完美的离婚-27+28.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5501/[阳光电影-www.ygdy8.com]最完美的离婚-29+30.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5501/[阳光电影-www.ygdy8.com]最完美的离婚-31+32.mp4"
2018年动作喜剧《老娘也要当间谍》BD中英双字幕迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg45.dydytt.net:8325/阳光电影www.ygdy8.com.老娘也要当间谍.BD.720p.中英双字幕.mkv
2019年悬疑剧情《遗孀秘闻》BD中英双字幕迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg45.dydytt.net:7442/阳光电影www.ygdy8.com.遗孀秘闻.BD.720p.中英双字幕.mkv
2019韩国JTBC月火剧《风在吹》全16集[韩语中字]迅雷下载_阳光电影,"ftp://ygdy8:ygdy8@yg76.dydytt.net:5690/[阳光电影-www.ygdy8.com]风在吹-01.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5695/[阳光电影-www.ygdy8.com]风在吹-02.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5696/[阳光电影-www.ygdy8.com]风在吹-03.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5696/[阳光电影-www.ygdy8.com]风在吹-04.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5702/[阳光电影-www.ygdy8.com]风在吹-05.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5704/[阳光电影-www.ygdy8.com]风在吹-06.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5707/[阳光电影-www.ygdy8.com]风在吹-07.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5708/[阳光电影-www.ygdy8.com]风在吹-08.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5714/[阳光电影-www.ygdy8.com]风在吹-09.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5715/[阳光电影-www.ygdy8.com]风在吹-10.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5722/[阳光电影-www.ygdy8.com]风在吹-11.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5723/[阳光电影-www.ygdy8.com]风在吹-12.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5731/[阳光电影-www.ygdy8.com]风在吹-13.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5731/[阳光电影-www.ygdy8.com]风在吹-14.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5737/[阳光电影-www.ygdy8.com]风在吹-15.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5738/[阳光电影-www.ygdy8.com]风在吹-16.mp4"
2019韩国OCN周末剧《Voice3》全16集[韩语中字]迅雷下载_阳光电影,"ftp://ygdy8:ygdy8@yg76.dydytt.net:5674/[阳光电影-www.ygdy8.com]Voice3-01.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5680/[阳光电影-www.ygdy8.com]Voice3-02.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5680/[阳光电影-www.ygdy8.com]Voice3-03.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5681/[阳光电影-www.ygdy8.com]Voice3-04.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5687/[阳光电影-www.ygdy8.com]Voice3-05.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5688/[阳光电影-www.ygdy8.com]Voice3-06.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5694/[阳光电影-www.ygdy8.com]Voice3-07.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5694/[阳光电影-www.ygdy8.com]Voice3-08.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5700/[阳光电影-www.ygdy8.com]Voice3-09.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5701/[阳光电影-www.ygdy8.com]Voice3-10.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5706/[阳光电影-www.ygdy8.com]Voice3-11.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5706/[阳光电影-www.ygdy8.com]Voice3-12.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5712/[阳光电影-www.ygdy8.com]Voice3-13.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5713/[阳光电影-www.ygdy8.com]Voice3-14.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5719/[阳光电影-www.ygdy8.com]Voice3-15.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5722/[阳光电影-www.ygdy8.com]Voice3-16.mp4"
09最新惊悚大片《地铁惊魂/骑劫地下铁》R5中字迅雷下载_阳光电影,ftp://dygod1:dygod1@d122.dygod.cn:1381/地铁惊魂/[电影天堂www.dygod.com]地铁惊魂.rmvb
09最新剧场版《名侦探柯南2009》DVD中字迅雷下载_阳光电影,"ftp://dygod1:dygod1@d062.dygod.com:1417/名侦探柯南2009DVD/[电影天堂www.dygod.net]名侦探柯南2009-cd1.rmvb,ftp://dygod2:dygod2@d062.dygod.com:1417/名侦探柯南2009DVD/[电影天堂www.dygod.net]名侦探柯南2009-cd2.rmvb"
2019年剧情动作《回火2》BD中英双字幕迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg72.dydytt.net:8362/阳光电影www.ygdy8.com.回火2.BD.720p.中英双字幕.mkv
2018韩国SBS月火剧《狐狸新娘星》全32集[韩语中字]迅雷下载_阳光电影,"ftp://ygdy8:ygdy8@yg76.dydytt.net:5443/[阳光电影-www.ygdy8.com]狐狸新娘星-01+02.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5444/[阳光电影-www.ygdy8.com]狐狸新娘星-03+04.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5450/[阳光电影-www.ygdy8.com]狐狸新娘星-05+06.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5451/[阳光电影-www.ygdy8.com]狐狸新娘星-07+08.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5456/[阳光电影-www.ygdy8.com]狐狸新娘星-09+10.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5457/[阳光电影-www.ygdy8.com]狐狸新娘星-11+12.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5464/[阳光电影-www.ygdy8.com]狐狸新娘星-13+14.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5471/[阳光电影-www.ygdy8.com]狐狸新娘星-15+16.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5472/[阳光电影-www.ygdy8.com]狐狸新娘星-17+18.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5479/[阳光电影-www.ygdy8.com]狐狸新娘星-19+20.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5480/[阳光电影-www.ygdy8.com]狐狸新娘星-21+22.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5485/[阳光电影-www.ygdy8.com]狐狸新娘星-23+24.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5486/[阳光电影-www.ygdy8.com]狐狸新娘星-25+26.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5493/[阳光电影-www.ygdy8.com]狐狸新娘星-27+28.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5494/[阳光电影-www.ygdy8.com]狐狸新娘星-29+30.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5500/[阳光电影-www.ygdy8.com]狐狸新娘星-31+32.mp4"
2019年奇幻冒险《王者少年/权力剑神》BD中英双字幕迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg45.dydytt.net:7424/阳光电影www.ygdy8.com.王者少年.BD.720p.中英双字幕.mkv
2018年剧情惊悚《无间炼狱/摧毁者》BD中英双字幕迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg45.dydytt.net:8422/阳光电影www.ygdy8.com.无间炼狱.BD.720p.中英双字幕.mkv
2018年剧情运动《拳职妈妈》HD国语中字迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg90.dydytt.net:8450/阳光电影www.ygdy8.com.拳职妈妈.HD.1080p.国语中字.mkv
2018年获奖动画《幸福路上》BD国语中字迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg45.dydytt.net:7358/阳光电影www.ygdy8.com.幸福路上.BD.720p.国语中字.mkv
2018年喜剧《高速路上一只猫》BD意大利语中字迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg45.dydytt.net:7325/阳光电影www.ygdy8.com.高速路上一只猫.HD.720p.意大利语中字.mkv
2019韩国OCN水木剧《救救我2》全16集[韩语中字]迅雷下载_阳光电影,"ftp://ygdy8:ygdy8@yg76.dydytt.net:5671/[阳光电影-www.ygdy8.com]救救我2-01.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5677/[阳光电影-www.ygdy8.com]救救我2-02.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5677/[阳光电影-www.ygdy8.com]救救我2-03.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5678/[阳光电影-www.ygdy8.com]救救我2-04.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5684/[阳光电影-www.ygdy8.com]救救我2-05.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5685/[阳光电影-www.ygdy8.com]救救我2-06.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5691/[阳光电影-www.ygdy8.com]救救我2-07.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5692/[阳光电影-www.ygdy8.com]救救我2-08.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5697/[阳光电影-www.ygdy8.com]救救我2-09.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5698/[阳光电影-www.ygdy8.com]救救我2-10.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5705/[阳光电影-www.ygdy8.com]救救我2-11.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5706/[阳光电影-www.ygdy8.com]救救我2-12.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5709/[阳光电影-www.ygdy8.com]救救我2-13.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5711/[阳光电影-www.ygdy8.com]救救我2-14.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5716/[阳光电影-www.ygdy8.com]救救我2-15.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5717/[阳光电影-www.ygdy8.com]救救我2-16.mp4"
2018年内地电视剧《盛唐幻夜》第50集[国语字幕]迅雷下载_阳光电影,
2018年冒险动作《罗宾汉：起源》BD中英双字幕迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg90.dydytt.net:8505/阳光电影www.ygdy8.com.罗宾汉：起源.BD.720p.中英双字幕.mkv
黄渤、黄奕09最新大片《倔强萝卜》DVD中字迅雷下载_阳光电影,ftp://dygod1:dygod1@d104.dygod.com:4017/倔强萝卜DVD国语中字/[电影天堂www.dygod.net].倔强萝卜DVD国语中字.rmvb
方立申邓丽欣喜剧《独家试爱》DVD国语中字迅雷下载_阳光电影,ftp://dygod1:dygod1@d121.dygod.com:2189/独家试爱DVD国语中字/[电影天堂www.dygod.cn].独家试爱DVD国语中字.rmvb
古天乐、任贤齐09最新大片《意外/暗杀》DVD中字迅雷下载_阳光电影,ftp://dygod2:dygod2@d104.dygod.com:1007/意外DVD粤语中字/[电影天堂www.dygod.net].意外DVD粤语中字.rmvb
2019韩国SBS月火剧《初次见面我爱你》全32集[韩语中字]迅雷下载_阳光电影,"ftp://ygdy8:ygdy8@yg76.dydytt.net:5669/[阳光电影-www.ygdy8.com]初次见面我爱你-01+02.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5669/[阳光电影-www.ygdy8.com]初次见面我爱你-03+04.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5675/[阳光电影-www.ygdy8.com]初次见面我爱你-05+06.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5676/[阳光电影-www.ygdy8.com]初次见面我爱你-07+08.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5682/[阳光电影-www.ygdy8.com]初次见面我爱你-09+10.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5683/[阳光电影-www.ygdy8.com]初次见面我爱你-11+12.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5689/[阳光电影-www.ygdy8.com]初次见面我爱你-13+14.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5690/[阳光电影-www.ygdy8.com]初次见面我爱你-15+16.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5695/[阳光电影-www.ygdy8.com]初次见面我爱你-17+18.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5696/[阳光电影-www.ygdy8.com]初次见面我爱你-19+20.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5702/[阳光电影-www.ygdy8.com]初次见面我爱你-21+22.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5704/[阳光电影-www.ygdy8.com]初次见面我爱你-23+24.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5707/[阳光电影-www.ygdy8.com]初次见面我爱你-25+26.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5708/[阳光电影-www.ygdy8.com]初次见面我爱你-27+28.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5714/[阳光电影-www.ygdy8.com]初次见面我爱你-29+30.mp4,ftp://ygdy8:ygdy8@yg76.dydytt.net:5715/[阳光电影-www.ygdy8.com]初次见面我爱你-31+32.mp4"
2018年动作《反贪风暴3》BD国粤双语中字迅雷下载_阳光电影,ftp://ygdy8:ygdy8@yg45.dydytt.net:8358/阳光电影www.ygdy8.com.反贪风暴3.BD.720p.国粤双语中字.mkv
